PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,Transported,TotalExpenses,HasExpenses
7760_01,Earth,False,G,1253.0,S,PSO J318.5-22,32.0,False,Ricke Coolerson,False,707.0,1
7761_01,Earth,False,F,1612.0,P,TRAPPIST-1e,23.0,False,Benja Watsongley,True,791.0,1
7761_02,Earth,True,G,1246.0,P,55 Cancri e,5.0,False,Stevey Water,True,0.0,0
7763_01,Earth,False,G,1254.0,S,55 Cancri e,14.0,,Dessie Lewinez,False,852.0,1
7764_01,Earth,False,F,1613.0,P,TRAPPIST-1e,24.0,False,Maryn Saundez,False,1584.0,1
7767_01,Earth,True,G,1257.0,S,PSO J318.5-22,22.0,False,Curtle Oconley,True,0.0,0
7768_01,Earth,False,F,1484.0,S,TRAPPIST-1e,14.0,False,Vivia Ocherman,True,634.0,1
7769_01,Earth,False,E,504.0,P,TRAPPIST-1e,20.0,False,Tonyan Mclarseney,False,791.0,1
7770_01,Earth,False,G,1258.0,S,TRAPPIST-1e,17.0,False,Candyn Oneiles,False,1008.0,1
7770_02,Earth,False,F,1485.0,S,55 Cancri e,20.0,False,Jerrye Oneiles,False,1235.0,1
7771_01,Earth,False,G,1259.0,S,TRAPPIST-1e,22.0,False,Feline Cofferson,True,710.0,1
7773_01,Earth,True,G,1248.0,P,TRAPPIST-1e,15.0,False,Fayey Stephend,True,0.0,0
7774_01,Mars,False,D,245.0,P,55 Cancri e,67.0,False,Lar Kinad,True,1719.0,1
7775_01,Europa,False,C,253.0,P,55 Cancri e,28.0,False,Alraium Disivering,False,6527.0,1
7776_01,Europa,False,D,246.0,P,,57.0,False,Pollum Craleve,False,6137.0,1
7777_01,Earth,True,G,1249.0,P,PSO J318.5-22,21.0,False,Camie Meleon,True,0.0,0
7778_01,Mars,False,F,1486.0,S,TRAPPIST-1e,34.0,False,Hammet Saste,False,1578.0,1
7778_02,Mars,True,E,510.0,S,TRAPPIST-1e,17.0,False,Cinst Saste,False,0.0,0
7780_01,Earth,False,F,1614.0,P,55 Cancri e,33.0,False,Therly Mcmahoney,True,677.0,1
7782_01,Europa,False,C,291.0,S,55 Cancri e,33.0,False,Maiah Pickleve,False,17662.0,1
7782_02,Europa,False,C,291.0,S,TRAPPIST-1e,28.0,False,Azhasim Pickleve,False,5931.0,1
7783_01,Mars,True,F,1487.0,S,TRAPPIST-1e,18.0,False,Tous Wate,True,0.0,0
7784_01,Mars,True,F,1615.0,P,TRAPPIST-1e,28.0,False,Cray Berte,True,0.0,0
7785_01,Earth,False,G,1261.0,S,TRAPPIST-1e,13.0,False,Luise Bucklandez,False,845.0,1
7786_01,Earth,False,F,1616.0,P,TRAPPIST-1e,38.0,False,Stelle Adkinson,False,3417.0,1
7787_01,Europa,False,B,301.0,S,55 Cancri e,39.0,False,Polari Cousel,False,2420.0,1
7787_02,Europa,True,,,,TRAPPIST-1e,18.0,False,Sular Cousel,True,0.0,0
7788_01,Earth,False,F,1488.0,S,PSO J318.5-22,43.0,False,Julin Guerson,False,648.0,1
7789_01,Earth,False,F,1489.0,S,TRAPPIST-1e,32.0,False,Pattie Whitledges,False,1413.0,1
7790_01,,True,F,1490.0,S,TRAPPIST-1e,29.0,False,Pold Casty,False,0.0,0
7790_02,Mars,False,F,1490.0,S,55 Cancri e,45.0,False,Wifel Casty,False,1140.0,1
7790_03,Mars,True,F,1490.0,S,TRAPPIST-1e,25.0,False,Grawk Casty,True,0.0,0
7791_01,Earth,False,F,1491.0,S,55 Cancri e,64.0,False,Nadie Owerson,False,702.0,1
7793_01,,False,F,1617.0,P,TRAPPIST-1e,18.0,False,Isa Anthompson,False,2141.0,1
7797_01,Earth,False,E,506.0,P,TRAPPIST-1e,44.0,False,Paulie Powenoble,False,792.0,1
7800_01,Earth,True,G,1251.0,P,TRAPPIST-1e,15.0,False,Alvira Potterry,True,0.0,0
7801_01,,False,,,,55 Cancri e,21.0,False,Eliana Coopezmaney,False,4393.0,1
7802_01,Mars,False,F,1620.0,P,TRAPPIST-1e,33.0,False,Backse Pead,False,2598.0,1
7803_01,Earth,False,G,1253.0,P,55 Cancri e,3.0,False,Stenny Tranklinay,False,0.0,0
7803_02,Earth,True,G,1253.0,P,55 Cancri e,19.0,False,Nathy Tranklinay,True,0.0,0
7805_01,Earth,False,G,1254.0,P,TRAPPIST-1e,37.0,False,Rosiey Hestes,False,0.0,0
7806_01,Earth,False,F,1621.0,P,55 Cancri e,24.0,False,Wena Mirezavis,False,689.0,1
7808_01,Earth,False,G,1256.0,P,TRAPPIST-1e,26.0,False,Arllia Sweenez,False,132.0,1
7809_01,Mars,True,F,1493.0,S,TRAPPIST-1e,26.0,False,Guts Sty,True,0.0,0
7809_02,Mars,True,F,1493.0,S,TRAPPIST-1e,26.0,False,Rhex Sty,True,0.0,0
7810_01,Earth,False,F,1494.0,S,TRAPPIST-1e,22.0,,Delley Coopelandez,False,1499.0,1
7812_01,Mars,False,F,1495.0,S,TRAPPIST-1e,26.0,False,Blech Depie,False,1383.0,1
7813_01,Earth,False,F,1622.0,P,TRAPPIST-1e,27.0,False,Landa Hallahaney,False,880.0,1
7815_01,Earth,False,F,1496.0,S,PSO J318.5-22,27.0,False,Jaye Daviddley,True,605.0,1
7816_01,Earth,,F,1497.0,S,PSO J318.5-22,37.0,False,Gordo Mclardson,True,925.0,1
7818_01,Earth,True,G,1257.0,P,TRAPPIST-1e,22.0,False,Joelan Brenney,False,0.0,0
7820_01,Earth,False,G,1258.0,P,55 Cancri e,24.0,False,Elanda Lambles,True,809.0,1
7821_01,,False,G,1264.0,S,TRAPPIST-1e,23.0,False,Cinda Mcdowns,False,769.0,1
7824_01,Earth,False,F,1624.0,P,PSO J318.5-22,18.0,False,Samie Polliamposs,False,1075.0,1
7828_01,Earth,True,G,1266.0,S,TRAPPIST-1e,28.0,False,Jimmyn Deckley,False,0.0,0
7829_01,Earth,True,G,1267.0,S,TRAPPIST-1e,4.0,False,Iandy Harmontry,True,0.0,0
7830_01,Earth,True,G,1268.0,S,PSO J318.5-22,23.0,False,Briane Belley,True,0.0,0
7830_02,Earth,True,G,1268.0,S,PSO J318.5-22,2.0,False,Gordo Belley,True,0.0,0
7830_03,Earth,False,G,1268.0,S,TRAPPIST-1e,46.0,False,Willah Belley,False,672.0,1
7830_04,,False,G,1268.0,S,TRAPPIST-1e,0.0,False,Eddiey Belley,False,0.0,0
7831_01,Mars,False,F,1626.0,P,TRAPPIST-1e,16.0,False,,False,1149.0,1
7832_01,Mars,False,D,228.0,S,TRAPPIST-1e,19.0,False,Sumpid Bart,False,1940.0,1
7833_01,Europa,False,B,305.0,S,55 Cancri e,34.0,False,Ainkard Spandisket,False,7003.0,1
7833_02,Europa,False,B,305.0,S,TRAPPIST-1e,34.0,False,Altan Spandisket,True,4338.0,1
7834_01,Earth,False,G,1269.0,S,TRAPPIST-1e,24.0,False,Monah Cardner,False,1817.0,1
7835_01,Earth,True,G,1270.0,S,PSO J318.5-22,28.0,False,Craine Hoodgers,False,0.0,0
7837_01,Europa,True,B,306.0,S,55 Cancri e,44.0,False,Taurah Kiling,True,0.0,0
7837_02,Europa,True,B,306.0,S,TRAPPIST-1e,35.0,False,Caphird Kiling,True,0.0,0
7839_01,Earth,False,G,1259.0,P,TRAPPIST-1e,20.0,False,Jilla Leson,False,0.0,0
7840_01,Earth,False,F,1500.0,S,PSO J318.5-22,18.0,False,Garlie Warrison,False,661.0,1
7841_01,Earth,False,G,1260.0,P,PSO J318.5-22,43.0,False,Netty Maynardner,False,5281.0,1
7841_02,Earth,False,F,1627.0,P,PSO J318.5-22,48.0,False,Elly Maynardner,False,743.0,1
7842_01,Mars,False,E,513.0,S,TRAPPIST-1e,46.0,False,Coves Gepie,True,1298.0,1
7843_01,Mars,True,,,,TRAPPIST-1e,75.0,False,Weet Petie,True,0.0,0
7845_01,Europa,True,B,307.0,S,55 Cancri e,24.0,False,Syrmion Unhearfus,True,0.0,0
7847_01,Earth,False,G,1261.0,P,TRAPPIST-1e,34.0,False,Ireene Boyersons,False,907.0,1
7848_01,Mars,,,,,TRAPPIST-1e,29.0,False,Neypus Pine,False,1687.0,1
7848_02,Mars,True,F,1501.0,S,TRAPPIST-1e,46.0,False,Beass Pine,True,0.0,0
7849_01,Earth,False,G,1271.0,S,TRAPPIST-1e,22.0,False,Tonnie Ewisentley,False,621.0,1
7850_01,Mars,True,E,514.0,S,TRAPPIST-1e,42.0,False,Womel Melie,False,0.0,0
7851_01,Mars,True,F,1629.0,P,TRAPPIST-1e,46.0,False,Ales Cha,True,0.0,0
7852_01,Earth,False,E,508.0,P,TRAPPIST-1e,15.0,False,Davisy Folemonley,False,987.0,1
7853_01,,False,F,1502.0,S,TRAPPIST-1e,42.0,False,Gran Chpie,False,2014.0,1
7853_02,Mars,False,E,515.0,S,TRAPPIST-1e,31.0,False,Gon Chpie,False,1298.0,1
7853_03,Mars,True,F,1502.0,S,TRAPPIST-1e,9.0,False,Cranch Chpie,True,0.0,0
7856_01,Earth,False,F,1503.0,S,TRAPPIST-1e,34.0,,Darrie Contrevins,False,776.0,1
7858_01,Earth,False,G,1264.0,P,TRAPPIST-1e,21.0,False,Grette Kramorry,False,845.0,1
7858_02,Earth,False,F,1630.0,P,55 Cancri e,16.0,False,Ward Kramorry,False,874.0,1
7858_03,Earth,False,F,1630.0,P,TRAPPIST-1e,40.0,False,Tinez Kramorry,False,828.0,1
7859_01,,False,F,1504.0,S,TRAPPIST-1e,23.0,False,Shams Jaflé,True,1288.0,1
7861_01,Earth,True,G,1265.0,P,TRAPPIST-1e,6.0,,Krisa Wheelez,False,0.0,0
7863_01,Earth,False,F,1505.0,S,TRAPPIST-1e,17.0,False,Tine Popelacruz,True,2588.0,1
7864_01,Earth,False,F,1506.0,S,55 Cancri e,37.0,False,Elly Potterry,True,2234.0,1
7865_01,Europa,True,C,293.0,S,PSO J318.5-22,30.0,False,Celava Secont,True,0.0,0
7865_02,Europa,True,C,293.0,S,TRAPPIST-1e,32.0,False,Kaffias Secont,True,0.0,0
7865_03,Europa,True,C,293.0,S,55 Cancri e,41.0,False,Meratzn Secont,True,0.0,0
7866_01,Europa,False,C,255.0,P,55 Cancri e,43.0,False,Tabdhib Heeroling,False,22177.0,1
7868_01,Earth,False,E,517.0,S,55 Cancri e,17.0,False,Elly Hayerson,False,6278.0,1
7870_01,Europa,True,B,257.0,P,TRAPPIST-1e,37.0,False,Caphirk Matimple,True,0.0,0
7871_01,Earth,True,,,,TRAPPIST-1e,18.0,False,Alendy Stannondez,True,0.0,0
7872_01,Earth,,G,1267.0,P,TRAPPIST-1e,1.0,False,Elancy Wardendez,False,0.0,0
7872_02,Earth,False,G,1267.0,P,TRAPPIST-1e,38.0,False,All Sweett,False,1714.0,1
7872_03,Earth,False,F,1633.0,P,TRAPPIST-1e,25.0,False,Leony Wardendez,False,868.0,1
7872_04,Earth,False,G,1267.0,P,TRAPPIST-1e,6.0,False,Salley Wardendez,False,0.0,0
7872_05,Earth,True,G,1267.0,P,TRAPPIST-1e,1.0,False,Chesty Wardendez,True,0.0,0
7872_06,Earth,False,G,1267.0,P,PSO J318.5-22,7.0,False,Herita Wardendez,True,0.0,0
7873_01,,False,F,1634.0,P,TRAPPIST-1e,24.0,False,Eduana Carpentley,False,737.0,1
7873_02,Earth,False,F,1634.0,P,TRAPPIST-1e,19.0,False,Monard Carpentley,True,747.0,1
7875_01,Europa,True,B,309.0,S,55 Cancri e,26.0,False,Geonkaa Cattyried,True,0.0,0
7877_01,Earth,False,G,1268.0,P,TRAPPIST-1e,49.0,False,Elicia Fultz,False,1757.0,1
7878_01,Earth,False,G,1269.0,P,TRAPPIST-1e,18.0,False,Vane Nieldsond,False,705.0,1
7879_01,Earth,False,G,1270.0,P,TRAPPIST-1e,25.0,False,Stancy Horthy,False,722.0,1
7881_01,Earth,False,F,1507.0,S,TRAPPIST-1e,46.0,False,Rald Crosbornes,False,252.0,1
7882_01,Earth,True,G,1271.0,P,TRAPPIST-1e,33.0,False,Gabrin Coxterez,False,0.0,0
7882_02,Earth,False,G,1271.0,P,TRAPPIST-1e,10.0,False,Luise Coxterez,True,0.0,0
7883_01,Earth,True,G,1272.0,P,TRAPPIST-1e,38.0,False,Kenny Deckley,True,0.0,0
7884_01,Mars,False,E,512.0,P,TRAPPIST-1e,23.0,False,Grioss Cone,False,2077.0,1
7885_01,Earth,True,G,1273.0,P,TRAPPIST-1e,26.0,False,Tancis Potters,True,0.0,0
7886_01,Earth,False,G,1274.0,P,TRAPPIST-1e,16.0,False,Gracey Gaington,False,846.0,1
7888_01,Earth,False,E,518.0,S,TRAPPIST-1e,29.0,False,Erie Woodwinez,True,858.0,1
7889_01,Europa,True,C,256.0,P,PSO J318.5-22,35.0,False,Halleth Gulcepusy,True,0.0,0
7890_01,Earth,False,F,1508.0,S,TRAPPIST-1e,58.0,False,Chrisa Reenez,False,971.0,1
7890_02,Earth,True,G,1273.0,S,55 Cancri e,17.0,False,Edgary Reenez,True,0.0,0
7890_03,Earth,True,,,,TRAPPIST-1e,16.0,False,Sonnie Scottney,True,0.0,0
7891_01,Earth,True,G,1274.0,S,55 Cancri e,2.0,False,Guada Duffmaney,True,0.0,0
7891_02,Earth,,,,,TRAPPIST-1e,13.0,False,Rosey Duffmaney,False,888.0,1
7892_01,Mars,False,F,1636.0,P,TRAPPIST-1e,18.0,False,Colax Mity,True,940.0,1
7894_01,Earth,False,E,519.0,S,55 Cancri e,29.0,False,Jenne Jacostarks,True,791.0,1
7895_01,Earth,False,F,1509.0,S,55 Cancri e,21.0,False,Lynez Brooke,False,700.0,1
7897_01,Europa,True,C,295.0,S,55 Cancri e,43.0,,Altares Ancontaked,True,0.0,0
7899_01,Earth,True,G,1275.0,S,TRAPPIST-1e,69.0,False,Benry Hinesh,False,0.0,0
7899_02,Earth,False,G,1275.0,S,TRAPPIST-1e,40.0,False,Randa Hinesh,False,809.0,1
7899_03,Earth,True,G,1275.0,S,TRAPPIST-1e,1.0,False,Margio Boyers,True,0.0,0
7901_01,Mars,True,F,1512.0,S,TRAPPIST-1e,36.0,False,Tive Curie,True,0.0,0
7902_01,Earth,,G,1276.0,P,TRAPPIST-1e,60.0,False,Dianie Villenson,False,0.0,0
7902_02,Earth,True,G,1276.0,P,PSO J318.5-22,17.0,False,Margio Georgasey,True,0.0,0
7902_03,Earth,True,G,1276.0,P,TRAPPIST-1e,49.0,False,Jodye Georgasey,False,0.0,0
7902_04,Earth,False,G,1276.0,P,TRAPPIST-1e,23.0,False,Luison Villenson,False,844.0,1
7903_01,Earth,False,F,1638.0,P,TRAPPIST-1e,39.0,False,Ricard Weberton,False,645.0,1
7904_01,Earth,True,,,,TRAPPIST-1e,53.0,False,Joelan Pughlinsons,True,0.0,0
7904_02,Earth,False,G,1277.0,P,TRAPPIST-1e,26.0,False,Hilia Pughlinsons,True,4451.0,1
7905_01,Europa,False,C,296.0,S,TRAPPIST-1e,31.0,False,Zinor Axlentindy,False,2574.0,1
7905_02,Europa,True,C,296.0,S,TRAPPIST-1e,48.0,False,Menkibi Axlentindy,True,0.0,0
7905_03,Europa,False,C,296.0,S,55 Cancri e,26.0,,Meram Axlentindy,False,7927.0,1
7907_01,Mars,True,F,1513.0,S,TRAPPIST-1e,25.0,False,Erfros Nate,True,0.0,0
7908_01,Europa,True,B,310.0,S,55 Cancri e,25.0,False,Alzirk Aneetle,True,0.0,0
7910_01,Earth,False,F,1639.0,P,,30.0,False,Fery Rushing,False,644.0,1
7913_01,Earth,True,G,1278.0,S,TRAPPIST-1e,,False,Almara Whitakers,True,0.0,0
7914_01,Earth,True,G,1278.0,P,TRAPPIST-1e,23.0,False,Hilia Munozaley,False,0.0,0
7914_02,Earth,False,G,1278.0,P,TRAPPIST-1e,24.0,False,Marynk Munozaley,False,530.0,1
7914_03,Earth,False,G,1278.0,P,TRAPPIST-1e,47.0,False,Eriky Munozaley,True,723.0,1
7916_01,Earth,True,G,1279.0,P,TRAPPIST-1e,37.0,False,Elson Mayods,False,0.0,0
7918_01,Mars,True,F,1640.0,P,TRAPPIST-1e,24.0,False,Allift Flé,True,0.0,0
7919_01,Earth,False,G,1281.0,P,TRAPPIST-1e,21.0,False,Cliney Hoodgers,False,907.0,1
7920_01,Mars,True,F,1515.0,S,TRAPPIST-1e,42.0,False,Anamse Backe,True,0.0,0
7922_01,Earth,False,F,1517.0,S,TRAPPIST-1e,39.0,False,Lloyde Llobsoney,False,3109.0,1
7924_01,Earth,False,F,1642.0,P,TRAPPIST-1e,28.0,False,Ninaha Mondalley,False,646.0,1
7926_01,Earth,False,E,514.0,P,TRAPPIST-1e,32.0,False,Kenda Paynard,False,1581.0,1
7929_01,Europa,False,B,311.0,S,TRAPPIST-1e,31.0,False,Mergak Dissper,False,3839.0,1
7930_01,Earth,True,,,,TRAPPIST-1e,13.0,False,Joela Bardsey,True,0.0,0
7935_01,Earth,False,F,1520.0,S,TRAPPIST-1e,41.0,False,Ward Rodger,True,903.0,1
7936_01,Earth,False,F,1644.0,P,TRAPPIST-1e,21.0,False,Gracey Morelly,False,629.0,1
7936_02,Earth,False,G,1284.0,P,TRAPPIST-1e,,False,Carley Morelly,False,0.0,0
7936_03,Earth,False,G,1284.0,P,TRAPPIST-1e,9.0,False,Lindy Franey,True,0.0,0
7937_01,Europa,False,D,229.0,S,TRAPPIST-1e,36.0,False,Misadr Skessid,False,12319.0,1
7937_02,Europa,True,D,229.0,S,55 Cancri e,30.0,False,Sarino Skessid,True,0.0,0
7939_01,Earth,False,G,1281.0,S,TRAPPIST-1e,27.0,False,Jodyn Foxter,False,852.0,1
7940_01,Earth,False,F,1521.0,S,TRAPPIST-1e,40.0,False,Camiet Hinglendez,False,1033.0,1
7941_01,Europa,False,C,257.0,P,TRAPPIST-1e,41.0,False,Alrakan Apedishaft,False,20012.0,1
7943_01,Europa,True,B,258.0,P,55 Cancri e,16.0,False,Meratz Spedlybood,True,0.0,0
7943_02,Europa,False,B,258.0,P,PSO J318.5-22,36.0,True,Eleb Spedlybood,True,6608.0,1
7944_01,Europa,False,D,230.0,S,TRAPPIST-1e,15.0,False,Achira Reewerpic,False,8145.0,1
7944_02,Europa,True,D,230.0,S,TRAPPIST-1e,39.0,False,Alarkab Reewerpic,True,0.0,0
7945_01,Mars,True,F,1522.0,S,TRAPPIST-1e,21.0,False,Mitch Vloaf,True,0.0,0
7946_01,Earth,False,F,1645.0,P,PSO J318.5-22,24.0,False,Elly Hooperez,True,695.0,1
7947_01,Mars,False,F,1646.0,P,TRAPPIST-1e,28.0,False,Guark Shbre,False,1869.0,1
7949_01,Earth,,G,1283.0,S,TRAPPIST-1e,47.0,False,Armen Barkeretton,False,2344.0,1
7950_01,,False,G,1287.0,P,TRAPPIST-1e,55.0,False,Idace Ingston,False,1779.0,1
7950_02,Earth,True,G,1287.0,P,TRAPPIST-1e,,False,,True,0.0,0
7950_03,Earth,False,E,516.0,P,55 Cancri e,22.0,False,Done Ingston,True,719.0,1
7950_04,Earth,True,G,1287.0,P,TRAPPIST-1e,26.0,False,Elany Ingston,True,0.0,0
7952_01,Mars,False,F,1523.0,S,,62.0,False,Yots Sueke,False,1349.0,1
7952_02,Mars,False,E,524.0,S,TRAPPIST-1e,53.0,False,Beris Sueke,False,2098.0,1
7954_01,Earth,False,G,1284.0,S,55 Cancri e,29.0,False,Juline Waltonson,False,810.0,1
7955_01,Earth,False,G,1288.0,P,TRAPPIST-1e,21.0,False,Aude Jorden,False,888.0,1
7957_01,Earth,True,G,1285.0,S,PSO J318.5-22,18.0,False,Vane Balderts,True,0.0,0
7958_01,Mars,True,E,525.0,S,TRAPPIST-1e,34.0,False,Suls Frazo,True,0.0,0
7960_01,Earth,False,F,1648.0,P,TRAPPIST-1e,19.0,False,Heidie Quinnerettt,False,697.0,1
7962_01,Earth,False,G,1290.0,P,TRAPPIST-1e,14.0,False,Gwendy Dillines,False,1725.0,1
7967_01,Earth,False,G,1288.0,S,TRAPPIST-1e,21.0,False,Doray Ricews,False,706.0,1
7968_01,Mars,False,D,232.0,S,TRAPPIST-1e,55.0,False,Apsps Nutte,True,1265.0,1
7970_01,Europa,False,C,258.0,P,55 Cancri e,18.0,False,Genif Wassird,True,4006.0,1
7972_01,Europa,True,B,260.0,P,55 Cancri e,33.0,False,Hadlam Cattyried,True,0.0,0
7972_02,Europa,False,B,260.0,P,TRAPPIST-1e,35.0,False,Atinon Cattyried,False,4043.0,1
7973_01,,True,C,297.0,S,TRAPPIST-1e,31.0,False,Batan Drelcate,True,0.0,0
7974_01,Europa,False,C,259.0,P,TRAPPIST-1e,27.0,False,Azim Geatenth,False,5983.0,1
7974_02,Europa,False,C,259.0,P,TRAPPIST-1e,,False,Ionon Geatenth,False,2000.0,1
7976_01,Earth,True,G,1289.0,S,PSO J318.5-22,13.0,False,Leonyl Meltonway,True,0.0,0
7981_01,Earth,False,F,1652.0,P,TRAPPIST-1e,24.0,False,Glorey Paulllegory,False,722.0,1
7981_02,Earth,False,G,1293.0,P,TRAPPIST-1e,22.0,False,Shanie Paulllegory,False,814.0,1
7982_01,Europa,True,B,261.0,P,TRAPPIST-1e,32.0,False,,False,0.0,0
7982_02,Europa,True,B,261.0,P,TRAPPIST-1e,18.0,False,Alrair Bealvewd,True,0.0,0
7983_01,Europa,True,,,,TRAPPIST-1e,53.0,False,Alderak Wassird,True,0.0,0
7984_01,Mars,False,F,1653.0,P,TRAPPIST-1e,4.0,False,Cran Birt,True,0.0,0
7984_02,Mars,True,F,1653.0,P,TRAPPIST-1e,24.0,False,Murs Birt,True,0.0,0
7984_03,Mars,False,F,1653.0,P,TRAPPIST-1e,23.0,False,Smal Birt,True,1271.0,1
7984_04,Mars,False,F,1653.0,P,TRAPPIST-1e,1.0,False,Guakes Birt,True,0.0,0
7985_01,Earth,False,F,1654.0,P,TRAPPIST-1e,18.0,,Davis Bulliamoses,True,2279.0,1
7986_01,Mars,False,F,1655.0,P,TRAPPIST-1e,21.0,False,Weet Pimne,False,1338.0,1
7987_01,Mars,False,D,248.0,P,TRAPPIST-1e,40.0,False,Doulls Boyst,False,3831.0,1
7988_01,Europa,True,B,313.0,S,TRAPPIST-1e,49.0,False,Phoros Wirdley,True,0.0,0
7989_01,Earth,True,G,1290.0,S,PSO J318.5-22,25.0,False,Perryl Baketton,False,0.0,0
7990_01,Earth,True,G,1294.0,P,55 Cancri e,21.0,False,Becca Dorsenry,True,0.0,0
7993_01,Europa,True,A,96.0,S,TRAPPIST-1e,40.0,False,Alphact Frakepeed,True,0.0,0
7993_02,Europa,True,A,96.0,S,55 Cancri e,47.0,True,Dyonon Frakepeed,True,0.0,0
7994_01,Earth,False,G,1295.0,P,PSO J318.5-22,25.0,False,Ivanna Stanleyd,False,541.0,1
7995_01,Europa,True,,,,TRAPPIST-1e,36.0,False,Grum Stiviorad,True,0.0,0
7996_01,Earth,False,F,1657.0,P,TRAPPIST-1e,39.0,False,Tanley Kimons,False,1442.0,1
7999_01,Europa,True,B,262.0,P,55 Cancri e,26.0,False,Arraiam Bealvewd,True,0.0,0
8000_01,Earth,False,G,1292.0,S,TRAPPIST-1e,0.0,False,Alfrey Bucklandez,True,0.0,0
8000_02,Earth,True,G,1292.0,S,TRAPPIST-1e,14.0,False,Patsyn Bucklandez,True,0.0,0
8003_01,Mars,False,F,1659.0,P,TRAPPIST-1e,7.0,False,Himass Tre,True,0.0,0
8004_01,Mars,True,F,1527.0,S,55 Cancri e,50.0,False,Fowoos Gread,True,0.0,0
8005_01,Earth,False,F,1528.0,S,55 Cancri e,22.0,False,Thel Olivasquez,False,687.0,1
8005_02,Earth,True,G,1293.0,S,PSO J318.5-22,17.0,False,Sanney Olivasquez,True,0.0,0
8005_03,Earth,False,F,1528.0,S,TRAPPIST-1e,35.0,False,Katen Olivasquez,False,716.0,1
8006_01,Earth,False,F,1529.0,S,TRAPPIST-1e,22.0,False,Lilace Morrencis,False,1516.0,1
8007_01,Earth,False,G,1296.0,P,TRAPPIST-1e,26.0,False,Stace Gilleyons,False,887.0,1
8007_02,Earth,False,E,517.0,P,PSO J318.5-22,24.0,False,Marine Gilleyons,True,1584.0,1
8010_01,Europa,False,C,300.0,S,TRAPPIST-1e,59.0,False,,True,2691.0,1
8012_01,Mars,True,F,1531.0,S,TRAPPIST-1e,24.0,False,Camonk Bache,True,0.0,0
8012_02,Mars,False,E,530.0,S,TRAPPIST-1e,17.0,False,Cowhex Bache,False,0.0,0
8012_03,Mars,True,F,1531.0,S,TRAPPIST-1e,28.0,False,Mesh Bache,True,0.0,0
8014_01,Earth,True,G,1294.0,S,TRAPPIST-1e,38.0,False,Letty Brightez,True,0.0,0
8015_01,Europa,,B,315.0,S,TRAPPIST-1e,2.0,False,Kitauon Pulgaly,True,0.0,0
8015_02,Europa,False,B,315.0,S,TRAPPIST-1e,36.0,False,Duhrkab Fansty,False,7978.0,1
8015_03,Europa,True,B,315.0,S,55 Cancri e,32.0,False,Achbah Fansty,True,0.0,0
8016_01,Earth,False,E,531.0,S,TRAPPIST-1e,15.0,False,Clard Edwartizman,False,986.0,1
8018_01,Earth,False,F,1532.0,S,TRAPPIST-1e,54.0,False,Juane Popelazquez,False,1299.0,1
8019_01,Mars,True,F,1660.0,P,TRAPPIST-1e,18.0,False,Casps Anpie,True,0.0,0
8020_01,Earth,False,F,1661.0,P,TRAPPIST-1e,22.0,False,Ianya Callowery,False,748.0,1
8021_01,Earth,True,G,1298.0,P,TRAPPIST-1e,23.0,False,Oraine Blandez,False,0.0,0
8023_01,Europa,False,D,249.0,P,TRAPPIST-1e,14.0,False,Cella Mallisly,True,6392.0,1
8023_02,Europa,True,D,249.0,P,TRAPPIST-1e,26.0,False,Auvara Mallisly,True,0.0,0
8024_01,Earth,False,F,1533.0,S,TRAPPIST-1e,73.0,False,Tancis Bushallert,False,829.0,1
8025_01,Europa,False,B,263.0,P,TRAPPIST-1e,29.0,False,Tauria Stiviorad,True,0.0,0
8026_01,Mars,True,F,1534.0,S,TRAPPIST-1e,29.0,False,Losp Ruité,True,0.0,0
8027_01,Earth,False,G,1297.0,S,TRAPPIST-1e,12.0,False,Garlie Kirks,False,0.0,0
8027_02,Earth,False,F,1535.0,S,55 Cancri e,27.0,False,Wally Logannon,False,601.0,1
8029_01,Earth,False,G,1298.0,S,TRAPPIST-1e,31.0,False,Coracy Gainebergan,False,839.0,1
8030_01,Earth,True,G,1299.0,S,PSO J318.5-22,26.0,False,Weslie Carrishley,False,0.0,0
8031_01,Europa,True,D,250.0,P,55 Cancri e,35.0,False,Alheneb Emoted,True,0.0,0
8032_01,Europa,True,A,85.0,P,TRAPPIST-1e,25.0,False,Atonib Couresteer,True,0.0,0
8032_02,Europa,True,A,85.0,P,,40.0,False,Alasym Couresteer,True,0.0,0
8034_01,Mars,True,E,532.0,S,TRAPPIST-1e,18.0,False,Krus Bost,False,0.0,0
8034_02,Mars,False,E,532.0,S,,52.0,False,Almone Bost,False,1298.0,1
8035_01,Mars,True,F,1536.0,S,TRAPPIST-1e,35.0,False,Walmon Staf,True,0.0,0
8036_01,Earth,False,F,1537.0,S,TRAPPIST-1e,51.0,False,Therie Maldon,False,1543.0,1
8036_02,Earth,False,F,1537.0,S,TRAPPIST-1e,35.0,False,Brene Maldon,False,953.0,1
8037_01,Earth,False,F,1538.0,S,TRAPPIST-1e,14.0,False,Danie Harley,False,902.0,1
8038_01,Europa,True,C,301.0,S,55 Cancri e,,False,Alsha Gocent,True,0.0,0
8038_02,Europa,True,C,301.0,S,55 Cancri e,26.0,False,Asellab Gocent,True,0.0,0
8042_01,,True,G,1299.0,P,55 Cancri e,21.0,False,Mathy Shephendry,False,0.0,0
