Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
8606,3,3,Earth,False,E,563.0,S,TRAPPIST-1e,26.0,False,Gordo Wolffy,788,1,False
8607,1,1,Earth,False,G,1387.0,S,PSO J318.5-22,21.0,False,Lan Gainebergan,2382,1,True
8609,1,1,Earth,False,E,564.0,S,TRAPPIST-1e,27.0,False,Bara Cochrisons,996,1,False
8610,1,1,Earth,True,G,1398.0,P,PSO J318.5-22,15.0,False,Thondy Mayson,0,0,True
8611,1,1,Earth,False,F,1766.0,P,55 Cancri e,24.0,False,Rice Mejiaddox,646,1,False
8612,1,1,,False,G,1399.0,P,TRAPPIST-1e,31.0,False,Carlen Welles,883,1,False
8613,1,1,Earth,False,G,1388.0,S,TRAPPIST-1e,10.0,False,,0,0,True
8614,1,1,Earth,False,G,1400.0,P,TRAPPIST-1e,23.0,False,,1792,1,True
8615,1,2,Earth,False,E,565.0,S,55 Cancri e,50.0,False,Kris Buckentry,829,1,True
8615,2,2,Earth,True,G,1389.0,S,55 Cancri e,13.0,False,Jarena Buckentry,0,0,True
8616,1,2,Mars,False,F,1767.0,P,TRAPPIST-1e,43.0,False,Fruik Coune,1815,1,False
8616,2,2,Mars,True,F,1767.0,P,55 Cancri e,20.0,False,Skies Coune,0,0,True
8617,1,1,Earth,False,F,1768.0,P,TRAPPIST-1e,21.0,False,Jeroy Cartiz,1486,1,True
8618,1,2,Europa,False,B,336.0,S,55 Cancri e,18.0,False,Hallux Resendent,2064,1,False
8618,2,2,Europa,True,B,336.0,S,TRAPPIST-1e,16.0,False,Jihonon Resendent,0,0,True
8619,1,1,Europa,False,E,566.0,S,TRAPPIST-1e,47.0,False,Mardach Heermy,5109,1,False
8620,1,1,Mars,False,F,1659.0,S,TRAPPIST-1e,35.0,True,Cinets Crité,1276,1,False
8623,1,1,Earth,False,,,,TRAPPIST-1e,15.0,False,Vandy Hoffergess,1362,1,False
8624,1,2,Earth,False,F,1661.0,S,TRAPPIST-1e,46.0,False,Penne Kramorry,1063,1,False
8624,2,2,Earth,True,G,1390.0,S,TRAPPIST-1e,6.0,,Eristy Kramorry,0,0,False
8626,1,1,Earth,False,F,1770.0,P,TRAPPIST-1e,26.0,False,Alber Corman,871,1,False
8628,1,1,Earth,False,F,1664.0,S,PSO J318.5-22,49.0,False,Enry Johnsondez,704,1,False
8629,1,1,Earth,True,G,1391.0,S,TRAPPIST-1e,28.0,False,Royce Hamberterry,0,0,True
8631,1,1,Mars,True,E,553.0,P,TRAPPIST-1e,37.0,False,Denuts Stité,0,0,False
8633,1,1,Earth,False,F,1665.0,S,TRAPPIST-1e,17.0,False,Jenne Daughessey,685,1,False
8634,1,1,Earth,False,G,1392.0,S,TRAPPIST-1e,38.0,False,Wenny Hurchez,1822,1,False
8635,1,1,Earth,False,E,554.0,P,TRAPPIST-1e,18.0,False,Joanry Welles,1608,1,False
8636,1,1,Mars,True,F,1772.0,P,TRAPPIST-1e,55.0,False,Panzel Ruity,0,0,True
8637,1,3,,True,F,1773.0,P,TRAPPIST-1e,28.0,False,Sinkes Spien,0,0,True
8637,2,3,Mars,False,F,1773.0,P,TRAPPIST-1e,25.0,False,Varz Spien,7349,1,True
8637,3,3,Mars,False,E,555.0,P,TRAPPIST-1e,17.0,,Nakes Spien,1298,1,False
8638,1,3,Earth,True,G,1402.0,P,TRAPPIST-1e,22.0,False,Therta Holliams,0,0,False
8638,2,3,Earth,False,G,1402.0,P,TRAPPIST-1e,4.0,False,Janee Holliams,0,0,True
8638,3,3,Earth,False,G,1402.0,P,55 Cancri e,3.0,False,Britta Holliams,0,0,True
8639,1,2,Mars,True,E,567.0,S,TRAPPIST-1e,21.0,False,Wifts Berle,0,0,False
8639,2,2,Mars,False,D,260.0,S,TRAPPIST-1e,24.0,False,Cruts Berle,6179,1,False
8640,1,1,Earth,False,F,1666.0,S,,50.0,False,Diandy Hurchrisong,689,1,False
8641,1,3,Mars,False,F,1667.0,S,TRAPPIST-1e,3.0,False,Cint Mille,0,0,True
8641,2,3,Mars,False,F,1667.0,S,TRAPPIST-1e,19.0,False,Conth Mille,1149,1,False
8641,3,3,Mars,True,F,1667.0,S,TRAPPIST-1e,22.0,False,Pech Mille,0,0,True
8642,1,1,Earth,False,F,1774.0,P,PSO J318.5-22,20.0,False,Yolace Berreranks,629,1,False
8643,1,1,Mars,False,F,1775.0,P,TRAPPIST-1e,18.0,False,Dow Ramad,2898,1,False
8644,1,2,Earth,False,F,1668.0,S,TRAPPIST-1e,27.0,False,Shawne Dunnisey,879,1,False
8644,2,2,Earth,False,F,1668.0,S,TRAPPIST-1e,29.0,False,Ninaha Dunnisey,1972,1,False
8645,1,1,Earth,False,F,1776.0,P,55 Cancri e,23.0,False,Herita Arneras,2253,1,True
8646,1,4,Europa,True,C,325.0,S,TRAPPIST-1e,48.0,False,Neutrak Vertfull,0,0,True
8646,2,4,Europa,False,C,325.0,S,TRAPPIST-1e,32.0,False,Enifik Vertfull,4649,1,False
8646,3,4,Europa,True,C,325.0,S,TRAPPIST-1e,55.0,False,Atonon Vertfull,0,0,True
8646,4,4,Europa,False,C,325.0,S,55 Cancri e,49.0,False,Chamark Vertfull,8852,1,False
8650,1,1,Earth,True,G,1404.0,P,TRAPPIST-1e,15.0,False,Artis Weberton,0,0,True
8653,1,1,Earth,True,G,1393.0,S,TRAPPIST-1e,50.0,False,Racily Bairdyork,0,0,True
8654,1,1,Earth,False,F,1779.0,P,TRAPPIST-1e,35.0,False,Jeresa Noelan,861,1,False
8656,1,3,Europa,False,A,103.0,S,TRAPPIST-1e,29.0,False,Antinon Imparmle,10553,1,False
8656,2,3,Europa,False,A,103.0,S,55 Cancri e,38.0,True,Almino Rotter,4686,1,False
8656,3,3,Europa,True,A,103.0,S,55 Cancri e,29.0,True,Eltares Imparmle,0,0,True
8657,1,1,Mars,False,F,1780.0,P,TRAPPIST-1e,39.0,False,Caish Harta,1348,1,True
8658,1,2,Mars,False,E,568.0,S,TRAPPIST-1e,49.0,False,Ney Forne,1591,1,True
8658,2,2,Mars,False,F,1673.0,S,TRAPPIST-1e,39.0,False,Batech Forne,1309,1,False
8659,1,1,Earth,False,F,1781.0,P,TRAPPIST-1e,19.0,False,Coley Ryanglasey,704,1,True
8661,1,1,Earth,False,F,1675.0,S,TRAPPIST-1e,19.0,False,Herina Pierry,2485,1,False
8663,1,2,Earth,False,G,1394.0,S,TRAPPIST-1e,14.0,False,Fery Hurchrisong,6137,1,True
8663,2,2,Earth,True,,,,55 Cancri e,40.0,,Donnie Hurchrisong,0,0,True
8664,1,1,Earth,False,G,1395.0,S,TRAPPIST-1e,40.0,False,Loisey Hallahaney,909,1,False
8667,1,1,Mars,False,F,1676.0,S,TRAPPIST-1e,20.0,False,Koat Kad,1188,1,False
8668,1,3,Mars,True,F,1783.0,P,TRAPPIST-1e,6.0,False,Mall Rapie,0,0,True
8668,2,3,Mars,False,D,269.0,P,TRAPPIST-1e,41.0,False,Mulk Rapie,1955,1,False
8668,3,3,Mars,False,E,556.0,P,TRAPPIST-1e,37.0,False,Toat Rapie,0,0,False
8669,1,3,Earth,False,F,1677.0,S,TRAPPIST-1e,31.0,False,Morrie Cartiz,971,1,False
8669,2,3,Earth,False,G,1397.0,S,TRAPPIST-1e,8.0,False,Craine Cartiz,0,0,False
8669,3,3,Earth,False,F,1677.0,S,TRAPPIST-1e,55.0,False,Leence Cartiz,962,1,False
8670,1,1,Earth,True,G,1398.0,S,PSO J318.5-22,16.0,False,Evenna Williotters,0,0,True
8671,1,1,Europa,False,A,90.0,P,55 Cancri e,29.0,False,Avijava Ticagent,2570,1,True
8672,1,1,Earth,False,G,1406.0,P,TRAPPIST-1e,40.0,False,Cary Rilley,443,1,False
8673,1,1,Europa,True,C,285.0,P,,27.0,False,Taurak Pentical,0,0,True
8674,1,1,Mars,False,F,1784.0,P,TRAPPIST-1e,21.0,False,Gra Resty,4975,1,False
8675,1,1,Europa,True,B,281.0,P,TRAPPIST-1e,25.0,,Benebah Droning,0,0,True
8680,1,1,Mars,False,F,1786.0,P,TRAPPIST-1e,44.0,False,Scera Sty,1671,1,False
8681,1,3,Mars,False,F,1787.0,P,TRAPPIST-1e,34.0,False,Colde Derry,2598,1,False
8681,2,3,Mars,False,F,1787.0,P,TRAPPIST-1e,1.0,False,Rionk Facle,0,0,True
8681,3,3,Mars,False,F,1787.0,P,TRAPPIST-1e,1.0,False,Totax Derry,0,0,True
8683,1,1,Earth,False,F,1679.0,S,PSO J318.5-22,42.0,False,Dandra Prinson,569,1,False
8684,1,1,Earth,False,F,1788.0,P,TRAPPIST-1e,18.0,False,Carly Meleon,716,1,False
8685,1,1,Earth,True,G,1400.0,S,55 Cancri e,21.0,False,Ren Midtt,0,0,True
8687,1,1,Earth,False,F,1680.0,S,TRAPPIST-1e,24.0,False,Annon Cartiz,689,1,True
8688,1,1,Earth,False,F,1681.0,S,TRAPPIST-1e,,False,Eillis Moodmandez,595,1,False
8691,1,1,Earth,True,G,1409.0,P,PSO J318.5-22,18.0,False,Thewis Pierry,0,0,False
8693,1,1,Earth,True,G,1410.0,P,PSO J318.5-22,27.0,False,Juanna Buckson,0,0,True
8694,1,3,Earth,True,G,1411.0,P,TRAPPIST-1e,13.0,False,Wenise Lunapperts,0,0,True
8694,2,3,Earth,False,G,1411.0,P,TRAPPIST-1e,10.0,False,Dixiel Lunapperts,0,0,False
8694,3,3,Earth,True,G,1411.0,P,TRAPPIST-1e,8.0,False,Reneen Lunapperts,0,0,False
8695,1,1,Mars,False,F,1683.0,S,TRAPPIST-1e,40.0,False,Apench Seen,1309,1,True
8696,1,1,Europa,True,C,326.0,S,PSO J318.5-22,35.0,False,Bahoton Alvesssidy,0,0,True
8700,1,1,Mars,False,F,1684.0,S,TRAPPIST-1e,13.0,False,Mose Teake,1880,1,False
8701,1,1,Mars,False,F,1789.0,P,55 Cancri e,19.0,False,Hammet Rekle,1986,1,False
8703,1,1,Earth,False,F,1685.0,S,TRAPPIST-1e,44.0,False,Lynnie Simpsonks,1571,1,False
8704,1,2,Mars,True,F,1686.0,S,TRAPPIST-1e,36.0,,Pie Facke,0,0,True
8704,2,2,Mars,False,D,264.0,S,,29.0,False,Cappe Facke,2385,1,False
8708,1,1,Earth,False,G,1413.0,P,PSO J318.5-22,28.0,False,Annard Jacostaffey,679,1,False
8709,1,1,Earth,False,F,1687.0,S,TRAPPIST-1e,36.0,False,Sallie Cartyernan,901,1,False
8710,1,1,Earth,False,F,1688.0,S,PSO J318.5-22,24.0,,Frandy Scheron,589,1,False
8712,1,1,Mars,True,F,1792.0,P,TRAPPIST-1e,14.0,,Blesh Snoff,0,0,True
8714,1,1,Mars,False,D,270.0,P,TRAPPIST-1e,50.0,False,Park Mad,1724,1,True
8716,1,1,Earth,False,F,1793.0,P,PSO J318.5-22,20.0,False,Rankie Graneyes,648,1,False
8717,1,1,Earth,False,F,1689.0,S,TRAPPIST-1e,38.0,False,Nelley Freevenson,730,1,False
8719,1,3,Europa,False,A,104.0,S,TRAPPIST-1e,33.0,True,Naslon Invebodene,4073,1,False
8719,2,3,Europa,False,A,104.0,S,55 Cancri e,54.0,False,Astrak Alcemblery,5186,1,False
8719,3,3,Europa,,A,104.0,S,55 Cancri e,20.0,False,Edaron Invebodene,0,0,True
8720,1,1,Earth,False,F,1690.0,S,55 Cancri e,23.0,False,Enrie Bartines,1346,1,True
8721,1,1,Europa,True,B,337.0,S,55 Cancri e,65.0,False,Mariton Tronsive,0,0,True
8722,1,2,Mars,True,E,558.0,P,TRAPPIST-1e,51.0,False,Cherry Pine,0,0,False
8722,2,2,Mars,False,E,558.0,P,TRAPPIST-1e,36.0,False,Triple Pine,2099,1,False
8723,1,1,Earth,False,F,1794.0,P,TRAPPIST-1e,38.0,False,Aleen Traverdy,3182,1,False
8727,1,1,Earth,False,F,1797.0,P,55 Cancri e,28.0,False,Hencey Bulliamoses,692,1,False
8728,1,8,Earth,,F,1798.0,P,TRAPPIST-1e,32.0,False,Justie Fulloydez,904,1,True
8728,2,8,Earth,False,G,1416.0,P,TRAPPIST-1e,55.0,False,Eilan Fulloydez,782,1,False
8728,3,8,Earth,False,F,1798.0,P,TRAPPIST-1e,23.0,False,Fanna Fulloydez,1299,1,False
8728,4,8,Earth,False,F,1798.0,P,PSO J318.5-22,38.0,False,Ginald Fulloydez,671,1,False
8728,5,8,Earth,True,G,1416.0,P,55 Cancri e,18.0,False,Weslie Fulloydez,0,0,True
8728,6,8,Earth,True,G,1416.0,P,PSO J318.5-22,32.0,False,Kendy Fulloydez,0,0,False
8728,7,8,Earth,False,,,,TRAPPIST-1e,44.0,False,Delley Fulloydez,1019,1,False
8728,8,8,Earth,False,G,1416.0,P,TRAPPIST-1e,62.0,False,Franda Fulloydez,756,1,True
8729,1,2,Europa,False,E,559.0,P,TRAPPIST-1e,66.0,False,Alhaino Rewmid,4173,1,False
8729,2,2,Europa,False,E,559.0,P,TRAPPIST-1e,20.0,False,Charda Rewmid,25387,1,False
8732,1,1,Earth,False,F,1691.0,S,TRAPPIST-1e,19.0,False,Lestie Jacostaffey,609,1,False
8733,1,1,Earth,False,G,1406.0,S,TRAPPIST-1e,,False,Leen Wolfernan,881,1,False
8734,1,1,Earth,False,G,1417.0,P,PSO J318.5-22,25.0,False,Philia Johnshines,708,1,True
8735,1,1,Earth,False,F,1799.0,P,TRAPPIST-1e,20.0,False,Glasey Ryanglasey,935,1,False
8736,1,2,Mars,True,F,1800.0,P,TRAPPIST-1e,18.0,False,Meal Pota,0,0,True
8736,2,2,Mars,False,F,1800.0,P,TRAPPIST-1e,20.0,False,Tros Pota,1267,1,True
8741,1,3,Europa,True,A,91.0,P,TRAPPIST-1e,14.0,False,Neutrak Alaring,0,0,True
8741,2,3,Europa,False,A,91.0,P,55 Cancri e,49.0,False,Grasath Alaring,4276,1,True
8741,3,3,Europa,False,A,91.0,P,TRAPPIST-1e,49.0,False,Hyaduma Stichseary,2492,1,False
8743,1,1,Earth,,F,1802.0,P,55 Cancri e,19.0,False,Isa Villenson,721,1,False
8744,1,1,Earth,False,E,570.0,S,TRAPPIST-1e,53.0,False,Jilly Holton,1620,1,False
8749,1,1,Mars,False,E,562.0,P,TRAPPIST-1e,31.0,False,Risps Cuche,1049,1,False
8750,1,1,Earth,False,F,1804.0,P,TRAPPIST-1e,18.0,False,Eriey Carlsonney,777,1,False
8751,1,1,Earth,False,F,1694.0,S,TRAPPIST-1e,24.0,False,Byront Weavesend,599,1,False
8752,1,1,Mars,False,D,272.0,P,TRAPPIST-1e,35.0,False,Koops Strad,2759,1,False
8753,1,3,Earth,False,F,1805.0,P,TRAPPIST-1e,27.0,False,Lynnee Sellentry,634,1,False
8753,2,3,Earth,False,F,1805.0,P,TRAPPIST-1e,38.0,False,Garyan Sellentry,803,1,False
8753,3,3,Earth,False,F,1805.0,P,TRAPPIST-1e,23.0,False,Min Sellentry,1235,1,False
8754,1,1,Earth,False,G,1408.0,S,TRAPPIST-1e,22.0,False,Camiet Popelazquez,770,1,False
8755,1,1,Europa,True,D,265.0,S,55 Cancri e,38.0,False,Ionons Alvercal,0,0,True
8757,1,1,Earth,False,G,1409.0,S,TRAPPIST-1e,28.0,False,Vine Danielps,1700,1,True
8759,1,2,Mars,False,F,1695.0,S,TRAPPIST-1e,25.0,False,Tart Chate,736,1,False
8759,2,2,Mars,False,F,1695.0,S,TRAPPIST-1e,45.0,False,Crios Chate,1226,1,False
8760,1,1,Earth,False,F,1696.0,S,,22.0,False,Tance Alvasquez,804,1,False
8762,1,1,Earth,False,G,1410.0,S,TRAPPIST-1e,30.0,False,Benry Cardner,808,1,True
8764,1,1,Mars,True,F,1697.0,S,55 Cancri e,25.0,False,Zers Gene,0,0,True
8766,1,1,Mars,True,F,1807.0,P,TRAPPIST-1e,24.0,False,Fles Mine,0,0,True
8769,1,1,Mars,False,F,1700.0,S,TRAPPIST-1e,44.0,False,Chon Ches,2092,1,True
8770,1,7,Earth,False,F,1808.0,P,TRAPPIST-1e,6.0,False,Hughan Waderoachez,0,0,False
8770,2,7,Earth,True,F,1808.0,P,TRAPPIST-1e,0.0,False,Walley Waderoachez,0,0,True
8770,3,7,Earth,False,,,,PSO J318.5-22,14.0,False,Sony Morgerson,826,1,False
8770,4,7,Earth,False,F,1808.0,P,TRAPPIST-1e,37.0,False,Sandie Morgerson,1046,1,False
8770,5,7,Earth,False,F,1808.0,P,TRAPPIST-1e,15.0,False,Millia Morgerson,999,1,False
8770,6,7,Earth,False,F,1808.0,P,TRAPPIST-1e,0.0,False,Nadie Waderoachez,0,0,True
8770,7,7,Earth,False,F,1808.0,P,TRAPPIST-1e,17.0,False,Raque Waderoachez,876,1,True
8771,1,1,Earth,False,G,1421.0,P,TRAPPIST-1e,58.0,False,Ebonya Boyersons,811,1,False
8772,1,2,Europa,True,B,339.0,S,55 Cancri e,15.0,False,,0,0,True
8772,2,2,Europa,False,,,,55 Cancri e,53.0,False,Naosura Motled,5066,1,False
8773,1,1,Mars,False,D,274.0,P,TRAPPIST-1e,29.0,False,Gorn Ica,1050,1,False
8774,1,1,Earth,True,G,1412.0,S,TRAPPIST-1e,24.0,False,Jennyn Gentledges,0,0,True
8776,1,1,Earth,False,E,574.0,S,TRAPPIST-1e,40.0,False,Winia Headardyer,862,1,True
8779,1,1,Earth,False,G,1413.0,S,55 Cancri e,21.0,False,Dandra Brensonsen,636,1,False
8780,1,1,Earth,False,G,1414.0,S,TRAPPIST-1e,30.0,False,Dory Bryangton,907,1,False
8781,1,1,Earth,False,G,1415.0,S,TRAPPIST-1e,20.0,False,Kencey Flowensley,809,1,False
8782,1,1,Mars,True,F,1701.0,S,TRAPPIST-1e,20.0,False,Ale Butty,0,0,True
8783,1,2,Mars,False,D,276.0,P,,18.0,False,Pebix Wate,783,1,False
8783,2,2,Mars,True,D,276.0,P,TRAPPIST-1e,36.0,False,Graw Wate,0,0,True
8785,1,2,Earth,False,F,1810.0,P,TRAPPIST-1e,20.0,False,Jamela Llobsoney,954,1,False
8785,2,2,Earth,False,G,1422.0,P,TRAPPIST-1e,4.0,False,Caseya Llobsoney,0,0,True
8786,1,1,Europa,True,B,284.0,P,55 Cancri e,59.0,False,Sadir Fringearty,0,0,True
8787,1,1,Earth,False,G,1416.0,S,TRAPPIST-1e,20.0,False,,854,1,False
8789,1,2,Earth,False,G,1417.0,S,55 Cancri e,4.0,False,Hollie Cartez,0,0,False
8789,2,2,Earth,False,E,576.0,S,TRAPPIST-1e,23.0,False,Monard Cartez,788,1,True
8790,1,1,Europa,False,D,277.0,P,55 Cancri e,25.0,False,Charaz Fawnsive,5822,1,True
8791,1,1,Earth,False,F,1812.0,P,PSO J318.5-22,20.0,False,Jerrye Meleon,653,1,False
8794,1,1,Earth,False,E,563.0,P,TRAPPIST-1e,22.0,False,Rence Slatessen,687,1,True
8796,1,8,Earth,False,G,1418.0,S,TRAPPIST-1e,6.0,False,Daisya Traverdy,0,0,True
8796,2,8,Earth,False,F,1704.0,S,TRAPPIST-1e,14.0,False,Hillie Jorden,901,1,False
8796,3,8,Earth,True,G,1418.0,S,TRAPPIST-1e,0.0,False,Joya Jorden,0,0,False
8796,4,8,Earth,True,G,1418.0,S,TRAPPIST-1e,4.0,False,Gailia Jorden,0,0,False
8796,5,8,Earth,False,F,1704.0,S,TRAPPIST-1e,37.0,False,Berna Jorden,724,1,False
8796,6,8,Earth,False,F,1704.0,S,TRAPPIST-1e,14.0,False,Felice Traverdy,1582,1,True
8796,7,8,Earth,False,F,1704.0,S,TRAPPIST-1e,34.0,False,Stene Bakerson,803,1,True
8796,8,8,Earth,True,G,1418.0,S,55 Cancri e,3.0,False,Dondy Traverdy,0,0,True
8797,1,1,Earth,False,F,1705.0,S,PSO J318.5-22,18.0,False,Julies Bradamss,701,1,False
8798,1,1,Earth,False,F,1706.0,S,TRAPPIST-1e,27.0,False,Guyl Mcculley,2050,1,False
8799,1,1,Earth,False,G,1419.0,S,TRAPPIST-1e,19.0,False,Rossie Boltond,908,1,True
8801,1,1,Earth,False,F,1707.0,S,TRAPPIST-1e,37.0,False,Justie Vincenton,701,1,False
8802,1,1,Europa,True,D,266.0,S,TRAPPIST-1e,29.0,False,Nunkibi Unsible,0,0,True
8805,1,1,Earth,False,F,1815.0,P,PSO J318.5-22,37.0,False,Elindy Rasmussony,684,1,False
8806,1,1,Mars,False,F,1708.0,S,TRAPPIST-1e,32.0,False,Shood Clake,1444,1,True
8807,1,1,Earth,False,G,1420.0,S,PSO J318.5-22,22.0,False,Marix Polliamposs,617,1,False
8808,1,1,Earth,False,F,1816.0,P,TRAPPIST-1e,38.0,False,Pristy Folemonley,2736,1,True
8809,1,1,Earth,False,F,1817.0,P,TRAPPIST-1e,24.0,False,Blance Cooperkins,2136,1,False
8811,1,1,Earth,False,E,577.0,S,PSO J318.5-22,63.0,False,Karley Goods,2402,1,False
8812,1,1,Mars,True,E,564.0,P,TRAPPIST-1e,23.0,False,Bar Part,0,0,False
8813,1,1,Earth,False,G,1421.0,S,PSO J318.5-22,41.0,False,,767,1,False
8815,1,1,Earth,False,F,1818.0,P,55 Cancri e,20.0,False,Frey Tranklinay,1292,1,False
8816,1,5,Europa,True,B,340.0,S,TRAPPIST-1e,48.0,False,Murzima Diouselt,0,0,True
8816,2,5,,True,B,340.0,S,55 Cancri e,44.0,False,Mesatik Diouselt,0,0,True
8816,3,5,Europa,True,B,340.0,S,55 Cancri e,15.0,False,Merops Diouselt,0,0,True
8816,4,5,Europa,True,B,340.0,S,55 Cancri e,29.0,False,Astab Diouselt,0,0,True
8816,5,5,Europa,False,B,340.0,S,TRAPPIST-1e,64.0,,Terops Diouselt,6061,1,False
8817,1,1,Earth,False,G,1426.0,P,TRAPPIST-1e,19.0,False,Yola Mirezavis,626,1,False
8818,1,1,Earth,True,G,1427.0,P,PSO J318.5-22,28.0,False,Andyn Ballocks,0,0,True
8819,1,1,Earth,False,G,1428.0,P,TRAPPIST-1e,44.0,False,Almary Sancasey,883,1,False
8820,1,1,Earth,True,G,1429.0,P,TRAPPIST-1e,13.0,False,Isaacy Hahnstoneal,0,0,True
8821,1,1,Earth,False,E,565.0,P,TRAPPIST-1e,45.0,False,Heremy Lewinez,657,1,True
8822,1,1,Europa,False,A,92.0,P,55 Cancri e,25.0,False,Taram Spopting,2201,1,False
8823,1,1,Mars,True,F,1710.0,S,TRAPPIST-1e,19.0,False,Stax Jamad,0,0,True
8824,1,1,Earth,False,F,1819.0,P,TRAPPIST-1e,29.0,False,Ruthy Whiters,863,1,False
8825,1,1,Earth,True,G,1422.0,S,55 Cancri e,21.0,False,Iree Halexandez,0,0,True
8826,1,3,Europa,False,C,290.0,P,55 Cancri e,13.0,False,Marin Hednigic,9770,1,False
8826,2,3,Europa,False,C,290.0,P,55 Cancri e,25.0,False,Nusakab Hednigic,6561,1,False
8826,3,3,Europa,False,C,290.0,P,TRAPPIST-1e,46.0,False,Aston Hednigic,3186,1,False
8827,1,1,Earth,False,F,1820.0,P,55 Cancri e,37.0,False,Rickie Mclarseney,895,1,True
8828,1,1,Earth,False,F,1711.0,S,55 Cancri e,19.0,,Charly Robersondez,1185,1,True
8830,1,2,Mars,False,E,578.0,S,TRAPPIST-1e,29.0,False,Rankes Vloaf,2098,1,False
8830,2,2,Mars,True,F,1712.0,S,TRAPPIST-1e,21.0,False,Pon Vloaf,0,0,True
8831,1,1,Mars,True,F,1713.0,S,TRAPPIST-1e,13.0,False,Yaphex Beake,0,0,True
8833,1,1,Earth,True,G,1424.0,S,55 Cancri e,15.0,False,Jennya Vanglis,0,0,True
8834,1,1,Earth,False,F,1715.0,S,TRAPPIST-1e,42.0,False,Milda Howayery,796,1,False
8835,1,1,Earth,True,G,1425.0,S,TRAPPIST-1e,,False,Shalle Bartines,0,0,False
8836,1,2,Earth,False,F,1821.0,P,TRAPPIST-1e,26.0,False,Harlos Mcinton,1112,1,False
8836,2,2,Earth,True,G,1430.0,P,TRAPPIST-1e,19.0,False,Jeron Mcinton,0,0,False
8838,1,1,Earth,False,G,1431.0,P,TRAPPIST-1e,18.0,,Briam Chanash,809,1,True
8840,1,1,Earth,False,F,1716.0,S,55 Cancri e,50.0,False,Naomin Litthews,2457,1,False
8841,1,1,Mars,True,F,1822.0,P,TRAPPIST-1e,28.0,False,Asinch Derry,0,0,True
8842,1,1,Europa,False,D,267.0,S,TRAPPIST-1e,24.0,False,Hekaron Amspring,3061,1,True
8843,1,1,Europa,False,C,327.0,S,TRAPPIST-1e,31.0,False,Zedares Rinicapead,3688,1,False
8844,1,1,Earth,False,E,579.0,S,55 Cancri e,19.0,False,Jacky Wynneyerson,718,1,True
8845,1,2,Earth,False,F,1823.0,P,TRAPPIST-1e,20.0,False,Jorgie Coolez,777,1,False
8845,2,2,Earth,False,E,566.0,P,TRAPPIST-1e,23.0,False,Paulah Coolez,1619,1,False
8848,1,1,,False,F,1824.0,P,TRAPPIST-1e,19.0,False,Leos Lacke,1077,1,True
8849,1,1,Earth,True,G,1427.0,S,55 Cancri e,27.0,False,Valex Chanash,0,0,True
8850,1,1,Mars,False,E,580.0,S,TRAPPIST-1e,16.0,False,Koat Kie,1299,1,False
8852,1,2,Mars,True,D,278.0,P,TRAPPIST-1e,76.0,False,Aark Homin,0,0,True
8852,2,2,Mars,False,D,278.0,P,TRAPPIST-1e,41.0,True,Toats Homin,860,1,False
8853,1,1,Earth,False,G,1433.0,P,PSO J318.5-22,24.0,False,Kimena Ellahan,4706,1,False
8854,1,1,Earth,True,G,1429.0,S,TRAPPIST-1e,12.0,False,Pristy Hammons,0,0,False
8856,1,1,Earth,True,G,1434.0,P,PSO J318.5-22,28.0,False,Teremy Mckinsond,0,0,True
8858,1,1,Europa,False,B,285.0,P,TRAPPIST-1e,36.0,True,Medib Ricled,0,0,False
8860,1,4,Mars,True,F,1825.0,P,TRAPPIST-1e,20.0,False,Turs Mity,0,0,True
8860,2,4,,True,F,1825.0,P,TRAPPIST-1e,7.0,False,Guls Vloaf,0,0,True
8860,3,4,Mars,True,F,1825.0,P,TRAPPIST-1e,21.0,False,Mulk Vloaf,0,0,True
8860,4,4,Mars,False,E,567.0,P,TRAPPIST-1e,33.0,,Appers Vloaf,1298,1,False
8861,1,1,Europa,False,C,291.0,P,TRAPPIST-1e,32.0,False,Arkard Secened,3215,1,True
8862,1,5,Europa,False,C,329.0,S,55 Cancri e,34.0,False,Pharmus Myling,3253,1,True
8862,2,5,Europa,False,C,329.0,S,PSO J318.5-22,38.0,True,Menkin Cluted,9523,1,False
8862,3,5,Europa,True,C,329.0,S,TRAPPIST-1e,,False,Alchib Myling,0,0,True
8862,4,5,Europa,True,C,329.0,S,55 Cancri e,28.0,False,Alramix Myling,0,0,True
8862,5,5,Europa,True,C,329.0,S,TRAPPIST-1e,25.0,False,Prope Myling,0,0,True
8863,1,1,Earth,False,E,582.0,S,55 Cancri e,24.0,False,Dona Greeves,790,1,True
8864,1,1,Mars,True,F,1717.0,S,TRAPPIST-1e,18.0,False,Tench Pert,0,0,True
8865,1,1,Earth,False,F,1826.0,P,TRAPPIST-1e,24.0,False,Bettie Sancockett,826,1,False
8867,1,2,Europa,True,B,286.0,P,55 Cancri e,30.0,False,Sollum Ambleetive,0,0,True
8867,2,2,Europa,True,B,286.0,P,55 Cancri e,38.0,False,Alrairk Ambleetive,0,0,True
8868,1,1,Earth,False,G,1430.0,S,TRAPPIST-1e,39.0,False,Chesty Loverthyo,854,1,True
8869,1,1,Earth,True,G,1431.0,S,TRAPPIST-1e,31.0,False,Melica Starkers,0,0,True
8871,1,2,Earth,False,G,1432.0,S,TRAPPIST-1e,33.0,False,Nelly Benney,907,1,True
