PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
7041_01,Mars,True,F,1343,S,TRAPPIST-1e,18.0,False,Picers Panie,0.0,0,True
7042_01,Earth,True,G,1138,P,PSO J318.5-22,48.0,False,Elson Quinnerry,0.0,0,False
7044_01,Mars,False,D,221,P,TRAPPIST-1e,24.0,False,Losp Reake,3148.0,1,False
7045_01,Mars,False,D,222,P,55 Cancri e,19.0,False,Range Bara,1181.0,1,False
7047_01,Earth,True,G,1152,S,55 Cancri e,21.0,False,Ryany Wilderssen,0.0,0,True
7048_01,Earth,False,F,1462,P,TRAPPIST-1e,24.0,False,Weney Freevenson,697.0,1,False
7049_01,Earth,True,G,1153,S,TRAPPIST-1e,21.0,False,Nelly Gallencis,0.0,0,True
7050_01,Earth,False,F,1344,S,TRAPPIST-1e,13.0,False,Ally Mcintons,1003.0,1,True
7051_01,Mars,False,D,223,P,TRAPPIST-1e,39.0,False,Jele Mad,764.0,1,False
7052_01,Europa,,E,469,S,55 Cancri e,27.0,False,Terons Stranbeate,0.0,0,True
7053_01,Earth,,F,1463,P,PSO J318.5-22,23.0,False,Benny Mayson,1193.0,1,False
7056_01,Europa,False,D,217,S,55 Cancri e,43.0,False,Alramix Secont,5532.0,1,False
7057_01,Mars,False,F,1346,S,TRAPPIST-1e,19.0,False,Graven Lacke,5917.0,1,False
7058_01,Mars,True,F,1347,S,55 Cancri e,30.0,False,Hal Bane,0.0,0,True
7059_01,Earth,True,G,1154,S,TRAPPIST-1e,52.0,False,Jord Steeletters,0.0,0,True
7060_01,Earth,False,G,1155,S,TRAPPIST-1e,35.0,False,Dorie Rigginson,2330.0,1,False
7061_01,Earth,False,G,1156,S,TRAPPIST-1e,16.0,False,Celina Kellson,1745.0,1,True
7062_01,Earth,False,F,1464,P,TRAPPIST-1e,21.0,False,Benda Fryan,903.0,1,False
7068_01,Earth,False,F,1350,S,PSO J318.5-22,45.0,False,Irmark Mcfaddenson,595.0,1,False
7069_01,Earth,False,E,472,S,TRAPPIST-1e,22.0,False,,788.0,1,False
7069_02,Earth,True,G,1159,S,55 Cancri e,,False,Essara Kellynn,0.0,0,False
7069_03,Earth,False,G,1159,S,TRAPPIST-1e,0.0,False,Ericky Waltonnedy,0.0,0,True
7071_01,Earth,False,G,1160,S,PSO J318.5-22,63.0,False,Wilmay Bushallert,528.0,1,False
7072_01,Earth,False,F,1351,S,PSO J318.5-22,56.0,False,Karah Harverez,105.0,1,False
7073_01,Earth,True,G,1161,S,TRAPPIST-1e,40.0,False,Glena Hahnstonsen,0.0,0,True
7074_01,Earth,True,G,1162,S,TRAPPIST-1e,1.0,False,Leria Denashipson,0.0,0,True
7074_02,Earth,False,F,1352,S,TRAPPIST-1e,24.0,False,Tyrony Denashipson,805.0,1,False
7077_01,Earth,False,F,1353,S,TRAPPIST-1e,36.0,False,Idarry Oneidson,865.0,1,False
7078_01,Earth,False,G,1163,S,TRAPPIST-1e,13.0,False,Hard Wartyson,781.0,1,False
7079_01,Earth,False,F,1354,S,55 Cancri e,13.0,False,Violey Woodwinton,767.0,1,False
7080_01,Earth,True,G,1140,P,55 Cancri e,37.0,False,Jonaye Carpennels,0.0,0,True
7082_01,Earth,False,E,473,S,TRAPPIST-1e,44.0,False,Benew Carezquez,994.0,1,False
7083_01,Europa,True,C,259,S,TRAPPIST-1e,32.0,False,Betenar Pirejus,0.0,0,True
7083_02,Europa,,C,259,S,55 Cancri e,57.0,False,Minoton Pirejus,0.0,0,True
7084_01,Earth,False,F,1355,S,55 Cancri e,26.0,False,Faithy Hunterton,1070.0,1,False
7085_01,Mars,False,F,1466,P,TRAPPIST-1e,62.0,False,Stech Pread,2365.0,1,False
7085_02,Mars,True,F,1466,P,55 Cancri e,2.0,False,Kokrus Pread,0.0,0,True
7085_03,Mars,True,F,1466,P,TRAPPIST-1e,1.0,False,Latsts Purle,0.0,0,True
7086_01,Earth,False,F,1467,P,TRAPPIST-1e,24.0,False,Juline Hamcmahon,775.0,1,False
7087_01,Earth,True,G,1141,P,TRAPPIST-1e,1.0,False,Dennie Moreman,0.0,0,True
7088_01,Earth,False,F,1468,P,TRAPPIST-1e,63.0,False,Rossie Berges,870.0,1,False
7089_01,Europa,False,D,218,S,TRAPPIST-1e,20.0,False,Antinon Inging,3883.0,1,True
7090_01,Earth,False,F,1469,P,TRAPPIST-1e,15.0,False,Samie Wiggs,877.0,1,False
7091_01,Earth,True,G,1142,P,TRAPPIST-1e,32.0,False,Cassa Garrincent,0.0,0,True
7092_01,Earth,False,F,1470,P,TRAPPIST-1e,24.0,False,Sall Gaineyerson,644.0,1,True
7093_01,Earth,True,G,1143,P,TRAPPIST-1e,32.0,False,Annya Patthews,0.0,0,False
7094_01,Europa,False,E,454,P,TRAPPIST-1e,36.0,False,Preo Sloweber,4915.0,1,True
7095_01,Earth,True,G,1144,P,PSO J318.5-22,13.0,False,Nichad Patteraley,0.0,0,True
7096_01,Europa,True,C,260,S,TRAPPIST-1e,29.0,False,Nunkib Tashal,0.0,0,True
7096_02,Europa,False,C,260,S,TRAPPIST-1e,27.0,False,Tauria Tashal,2339.0,1,False
7096_03,Europa,True,C,260,S,TRAPPIST-1e,30.0,False,Aspica Tashal,0.0,0,True
7097_01,Europa,False,A,75,P,55 Cancri e,27.0,False,Altanin Dedometeel,4851.0,1,True
7097_02,Europa,False,A,75,P,TRAPPIST-1e,14.0,False,Kumark Dedometeel,3572.0,1,False
7097_03,Europa,False,A,75,P,TRAPPIST-1e,32.0,True,Giedia Dedometeel,5712.0,1,False
7097_04,Europa,False,A,75,P,55 Cancri e,33.0,True,Sulah Poilsive,2389.0,1,False
7098_01,Earth,False,F,1356,S,TRAPPIST-1e,35.0,False,Joanny Guerson,732.0,1,True
7099_01,Earth,False,F,1471,P,55 Cancri e,21.0,False,Elicey Warrison,320.0,1,False
7104_01,,False,C,228,P,TRAPPIST-1e,57.0,False,Taurah Regmansidy,9612.0,1,False
7104_02,Europa,False,C,228,P,TRAPPIST-1e,42.0,,Alatrix Regmansidy,5036.0,1,True
7105_01,,False,F,1473,P,55 Cancri e,20.0,False,Idarry Norrison,578.0,1,True
7106_01,Mars,True,F,1357,S,TRAPPIST-1e,18.0,False,Oalls Derry,0.0,0,True
7109_01,Europa,False,B,268,S,55 Cancri e,49.0,False,Goros Healted,20699.0,1,False
7110_01,Earth,False,F,1358,S,PSO J318.5-22,23.0,False,Lyney Berges,549.0,1,False
7111_01,Mars,False,F,1359,S,TRAPPIST-1e,24.0,False,Pon Sche,1338.0,1,False
7113_01,Earth,False,F,1361,S,TRAPPIST-1e,24.0,False,Kris Simstravery,757.0,1,False
7113_02,Earth,False,F,1361,S,55 Cancri e,23.0,False,Ivanne Simstravery,611.0,1,True
7114_01,Earth,False,F,1362,S,TRAPPIST-1e,24.0,False,Camiet Ricklaney,694.0,1,False
7116_01,Earth,True,G,1146,P,PSO J318.5-22,26.0,False,Allyny Burchard,0.0,0,False
7117_01,Europa,True,B,236,P,55 Cancri e,28.0,False,Alasmon Secont,0.0,0,True
7118_01,Earth,False,F,1475,P,PSO J318.5-22,17.0,False,Jimmya Campson,1383.0,1,False
7119_01,Earth,False,F,1476,P,TRAPPIST-1e,20.0,False,Blancy Morrows,2152.0,1,False
7120_01,Earth,False,F,1363,S,TRAPPIST-1e,22.0,False,Joandy Rutler,1201.0,1,False
7121_01,Europa,True,B,269,S,55 Cancri e,23.0,False,Alkurak Dressink,0.0,0,True
7121_02,Europa,True,B,269,S,55 Cancri e,22.0,False,Pulchib Dressink,0.0,0,True
7126_01,Earth,False,F,1366,S,,29.0,False,Ivaney Giller,1384.0,1,False
7127_01,Europa,False,B,237,P,TRAPPIST-1e,,False,Dira Belstrut,5565.0,1,False
7127_02,Europa,True,B,237,P,TRAPPIST-1e,31.0,False,Okulk Belstrut,0.0,0,True
7128_01,Europa,False,B,238,P,55 Cancri e,37.0,False,Mirara Catimod,13673.0,1,False
7128_02,Europa,False,B,238,P,55 Cancri e,44.0,False,Raston Dightent,4530.0,1,True
7128_03,Europa,False,B,238,P,55 Cancri e,34.0,False,Polah Dightent,5458.0,1,False
7132_01,Earth,False,G,1165,S,55 Cancri e,23.0,False,Dandy Hamcmahon,626.0,1,False
7133_01,Earth,False,F,1368,S,TRAPPIST-1e,18.0,False,Tammyl Delangleton,803.0,1,False
7134_01,Earth,True,G,1148,P,PSO J318.5-22,18.0,False,Heidie Kimpson,0.0,0,True
7137_01,Earth,False,F,1479,P,TRAPPIST-1e,23.0,False,Gabrin Duffmaney,643.0,1,False
7140_01,Earth,False,F,1371,S,TRAPPIST-1e,18.0,False,Ninald Fryersonis,748.0,1,False
7142_01,Mars,False,E,474,S,TRAPPIST-1e,22.0,False,Muew Pre,1173.0,1,False
7142_02,Mars,False,E,474,S,TRAPPIST-1e,10.0,False,Gibil Pre,0.0,0,True
7142_03,Mars,True,E,474,S,TRAPPIST-1e,,False,Peefox Pre,0.0,0,False
7143_01,Mars,False,F,1372,S,TRAPPIST-1e,31.0,False,Losp Buche,1346.0,1,False
7144_01,Earth,True,G,1150,P,TRAPPIST-1e,48.0,False,Heald Snowaney,0.0,0,False
7148_01,Europa,False,A,87,S,55 Cancri e,51.0,True,Ranark Patimonne,1795.0,1,True
7149_01,Mars,True,F,1482,P,PSO J318.5-22,25.0,False,Clech Dato,0.0,0,True
7151_01,Mars,False,E,459,P,TRAPPIST-1e,32.0,False,Tops Chen,1590.0,1,False
7152_01,Earth,False,G,1167,S,TRAPPIST-1e,8.0,False,Diandi Domington,0.0,0,True
7152_02,Earth,True,G,1167,S,PSO J318.5-22,49.0,False,Royce Domington,0.0,0,True
7155_01,Earth,False,F,1375,S,PSO J318.5-22,28.0,False,Troyra Cames,685.0,1,False
7156_01,Mars,False,E,475,S,TRAPPIST-1e,3.0,False,Lig Ramad,0.0,0,True
7156_02,Mars,False,E,475,S,TRAPPIST-1e,,False,Repart Ramad,0.0,0,True
7156_03,Mars,True,E,475,S,TRAPPIST-1e,31.0,False,Pigars Ramad,0.0,0,True
7156_04,Mars,False,E,475,S,TRAPPIST-1e,11.0,False,Mele Ramad,0.0,0,True
7157_01,Mars,True,,,,TRAPPIST-1e,27.0,False,Unchex Must,0.0,0,True
7157_02,Mars,False,D,219,S,TRAPPIST-1e,33.0,False,Terek Must,2385.0,1,False
7159_01,Europa,True,C,263,S,PSO J318.5-22,32.0,False,Alrairk Perable,0.0,0,True
7160_01,Earth,True,G,1152,P,TRAPPIST-1e,20.0,False,Pennie Headardyer,0.0,0,True
7161_01,Europa,False,E,476,S,TRAPPIST-1e,33.0,False,Schyon Gealably,5659.0,1,False
7162_01,Earth,,F,1485,P,TRAPPIST-1e,65.0,False,Bland Pernard,867.0,1,False
7165_01,Mars,True,F,1377,S,TRAPPIST-1e,18.0,False,Hal Walé,0.0,0,True
7166_01,Mars,False,F,1378,S,TRAPPIST-1e,19.0,False,Cinst Purte,2899.0,1,False
7167_01,Europa,False,B,270,S,55 Cancri e,33.0,False,Dyonif Noxnuther,5420.0,1,True
7168_01,Earth,False,G,1168,S,TRAPPIST-1e,,False,Duana Mccard,888.0,1,True
7170_01,Earth,True,G,1154,P,PSO J318.5-22,31.0,False,Hellia Peckerson,0.0,0,False
7171_01,Earth,True,G,1155,P,TRAPPIST-1e,37.0,False,Stancy Wardendez,0.0,0,True
7173_01,Earth,True,G,1156,P,PSO J318.5-22,19.0,False,Cline Alldson,0.0,0,True
7175_01,Earth,False,F,1486,P,TRAPPIST-1e,18.0,False,Lulah Ramoran,777.0,1,False
7176_01,Europa,True,C,232,P,55 Cancri e,47.0,False,Caston Chhaft,0.0,0,True
7176_02,Europa,False,C,232,P,TRAPPIST-1e,26.0,False,Kochard Chhaft,7632.0,1,False
7176_03,Europa,False,C,232,P,TRAPPIST-1e,25.0,False,Sadlami Chhaft,3617.0,1,True
7177_01,Earth,False,F,1380,S,TRAPPIST-1e,38.0,,Curtle Medington,797.0,1,False
7179_01,Earth,False,E,460,P,TRAPPIST-1e,53.0,False,Denis Mullon,2361.0,1,True
7180_01,Earth,False,E,478,S,TRAPPIST-1e,38.0,False,Tany Cardners,791.0,1,False
7181_01,Mars,True,F,1488,P,TRAPPIST-1e,28.0,False,Unchal Date,0.0,0,True
7182_01,Earth,False,,,,TRAPPIST-1e,46.0,False,Jacki Ricews,2020.0,1,False
7184_01,Earth,False,G,1170,S,TRAPPIST-1e,18.0,False,Eriana Barnoldeney,714.0,1,True
7186_01,Europa,True,E,461,P,TRAPPIST-1e,14.0,False,Aske Pretive,0.0,0,True
7186_02,Europa,,E,461,P,TRAPPIST-1e,32.0,False,Alpha Mosteraked,2082.0,1,False
7186_03,Europa,False,E,461,P,TRAPPIST-1e,44.0,False,Weias Mosteraked,4392.0,1,False
7187_01,Earth,True,G,1158,P,PSO J318.5-22,28.0,False,Agnesa Olshaffey,0.0,0,True
7188_01,Europa,False,C,233,P,TRAPPIST-1e,2.0,False,Muonus Imingle,0.0,0,True
7188_02,Europa,False,C,233,P,TRAPPIST-1e,28.0,False,Taura Imingle,16359.0,1,False
7188_03,Europa,True,C,233,P,TRAPPIST-1e,27.0,True,Halsham Imingle,0.0,0,True
7189_01,Europa,True,C,234,P,TRAPPIST-1e,29.0,False,Auvara Cowtale,0.0,0,True
7190_01,Earth,True,G,1171,S,55 Cancri e,14.0,False,Lilace Rutler,0.0,0,True
7191_01,Earth,False,F,1490,P,TRAPPIST-1e,14.0,False,Wenny Bushafford,766.0,1,False
7192_01,Earth,True,G,1172,S,TRAPPIST-1e,17.0,False,Geney Hayertez,0.0,0,True
7193_01,Earth,False,F,1381,S,TRAPPIST-1e,35.0,False,Vanez Whitersone,884.0,1,True
7194_01,Earth,False,F,1382,S,,36.0,False,Raque Waterson,750.0,1,False
7197_01,Mars,False,F,1383,S,TRAPPIST-1e,51.0,False,Grake Chica,2163.0,1,False
7199_01,Earth,False,G,1174,S,TRAPPIST-1e,54.0,False,Lewise Bardinard,111.0,1,False
7200_01,Europa,False,C,264,S,TRAPPIST-1e,37.0,False,Aldah Coustive,3906.0,1,True
7202_01,Earth,False,E,462,P,TRAPPIST-1e,37.0,False,Idave Burksson,1608.0,1,False
7203_01,Earth,False,E,463,P,TRAPPIST-1e,24.0,False,Jorgie Reenon,827.0,1,True
7205_01,Mars,False,F,1386,S,TRAPPIST-1e,,False,Chees Flake,1216.0,1,False
7206_01,Earth,False,F,1387,S,TRAPPIST-1e,38.0,False,Dell Daughessey,2428.0,1,False
7207_01,Earth,True,G,1160,P,TRAPPIST-1e,28.0,False,Lynney Burksson,0.0,0,True
7208_01,Earth,False,G,1161,P,TRAPPIST-1e,0.0,False,Nelle Gibbsonton,0.0,0,True
7208_02,Earth,False,F,1492,P,TRAPPIST-1e,16.0,False,Alene Gibbsonton,875.0,1,False
7210_01,Earth,False,F,1493,P,TRAPPIST-1e,25.0,False,Jonard Puckenton,879.0,1,False
7214_01,Earth,,F,1389,S,55 Cancri e,22.0,False,Sethew Garzaley,761.0,1,True
7215_01,Mars,True,F,1494,P,TRAPPIST-1e,24.0,False,Sceros Erte,0.0,0,True
7216_01,Earth,False,E,464,P,PSO J318.5-22,37.0,False,Gerte Owery,681.0,1,True
7217_01,Mars,False,F,1495,P,TRAPPIST-1e,21.0,False,Bleda Pead,1121.0,1,True
7218_01,Europa,False,B,271,S,,53.0,False,Bosoneb Urablele,0.0,0,True
7219_01,Europa,False,C,235,P,TRAPPIST-1e,0.0,False,Taraid Arible,0.0,0,True
7219_02,Europa,True,C,235,P,TRAPPIST-1e,2.0,False,Pheino Arible,0.0,0,False
7219_03,Europa,True,C,235,P,TRAPPIST-1e,64.0,False,Dirk Arible,0.0,0,True
7219_04,Europa,False,,,,TRAPPIST-1e,24.0,False,Atinon Arible,6876.0,1,False
7219_05,Europa,True,C,235,P,TRAPPIST-1e,40.0,False,Anchab Arible,0.0,0,True
7219_06,Europa,False,C,235,P,TRAPPIST-1e,32.0,False,Isoton Arible,7166.0,1,False
7221_01,Europa,False,B,239,P,55 Cancri e,54.0,True,Sulatik Sonofmory,2743.0,1,False
7224_01,Earth,True,G,1175,S,TRAPPIST-1e,30.0,,Everly Carvis,0.0,0,True
7225_01,Europa,False,A,77,P,55 Cancri e,37.0,False,Hasim Fawnsive,3072.0,1,False
7226_01,Mars,False,E,481,S,TRAPPIST-1e,20.0,False,Naffsh Reke,3540.0,1,False
7227_01,Mars,False,F,1497,P,TRAPPIST-1e,22.0,False,Widin Vlake,1769.0,1,False
7229_01,Earth,False,F,1391,S,PSO J318.5-22,57.0,False,Gaylah Leonadorsen,684.0,1,False
7230_01,Earth,True,G,1177,S,TRAPPIST-1e,34.0,False,Trice Blancoy,0.0,0,True
7232_01,Europa,False,B,240,P,TRAPPIST-1e,51.0,False,Auvair Seatearing,4447.0,1,False
7233_01,Mars,True,E,465,P,TRAPPIST-1e,47.0,False,Cles Wala,0.0,0,False
7234_01,Earth,False,G,1163,P,TRAPPIST-1e,22.0,False,Annard Merce,627.0,1,False
7235_01,Europa,False,B,241,P,,36.0,False,Cherkab Bruthydre,4426.0,1,False
7236_01,Earth,True,,,,TRAPPIST-1e,16.0,False,Adammy Whitakers,0.0,0,True
7238_01,Mars,False,F,1499,P,,60.0,False,Totax Tirt,1775.0,1,False
7240_01,Mars,False,F,1392,S,TRAPPIST-1e,39.0,False,Oaters Kad,2598.0,1,True
7240_02,Mars,False,F,1392,S,TRAPPIST-1e,18.0,False,Sunk Kad,2935.0,1,True
7242_01,Europa,True,B,273,S,55 Cancri e,30.0,False,Errak Reeddommy,0.0,0,True
7246_01,Mars,False,F,1395,S,TRAPPIST-1e,45.0,False,Pefox Khaf,1821.0,1,False
7247_01,Earth,False,F,1396,S,TRAPPIST-1e,30.0,False,Chrisa Hurchanney,1150.0,1,False
7249_01,,False,E,482,S,TRAPPIST-1e,21.0,False,Poloos Burle,1048.0,1,False
7249_02,Mars,False,F,1397,S,TRAPPIST-1e,0.0,False,Jetax Burle,0.0,0,True
7250_01,Mars,False,F,1501,P,55 Cancri e,51.0,False,Pold Chmad,2663.0,1,True
7252_01,Mars,False,E,466,P,TRAPPIST-1e,22.0,False,Diedow Sacy,1173.0,1,False
7253_01,Europa,False,D,225,P,TRAPPIST-1e,26.0,False,Alaron Obedaming,1587.0,1,True
7255_01,Earth,False,G,1166,P,TRAPPIST-1e,10.0,False,Verney Paynard,0.0,0,False
7256_01,Earth,False,E,484,S,TRAPPIST-1e,21.0,False,Lynnie Scottney,787.0,1,False
7257_01,Earth,True,G,1167,P,55 Cancri e,14.0,False,Rica Gardsondez,0.0,0,True
7257_02,Earth,False,E,467,P,TRAPPIST-1e,,False,Gretty Gardsondez,792.0,1,False
7258_01,Earth,False,F,1502,P,TRAPPIST-1e,43.0,False,,1863.0,1,True
7259_01,Earth,False,F,1503,P,PSO J318.5-22,22.0,False,Sterry Meadoney,594.0,1,True
7260_01,Earth,False,F,1398,S,TRAPPIST-1e,22.0,False,Sony Woodwardy,723.0,1,False
7261_01,Earth,True,G,1168,P,PSO J318.5-22,23.0,False,Rician Mondsey,0.0,0,True
7267_01,Europa,True,C,265,S,TRAPPIST-1e,25.0,False,Tark String,0.0,0,True
7267_02,Europa,False,C,265,S,TRAPPIST-1e,35.0,False,Chelik String,0.0,0,True
7268_01,Earth,False,E,468,P,TRAPPIST-1e,30.0,False,Karene Hayerson,791.0,1,False
7270_01,Earth,True,G,1170,P,TRAPPIST-1e,37.0,False,Hillie Garden,0.0,0,True
7271_01,Earth,False,G,1171,P,55 Cancri e,21.0,False,,705.0,1,False
7273_01,Earth,False,G,1183,S,55 Cancri e,36.0,False,Jaimer Pacerty,751.0,1,True
7274_01,Earth,False,F,1506,P,TRAPPIST-1e,13.0,False,Loria Woodwinton,918.0,1,False
7276_01,Earth,False,F,1507,P,55 Cancri e,22.0,False,Bland Spentley,694.0,1,False
7277_01,Earth,True,G,1184,S,TRAPPIST-1e,36.0,False,Neila Pittson,0.0,0,True
7278_01,Earth,False,E,485,S,TRAPPIST-1e,17.0,False,Des Bryants,983.0,1,True
7279_01,Europa,True,C,236,P,55 Cancri e,38.0,False,Halsham Prombled,0.0,0,True
7280_01,Mars,False,F,1508,P,TRAPPIST-1e,34.0,False,Pix Stike,5962.0,1,False
7283_01,Mars,,F,1509,P,TRAPPIST-1e,20.0,False,Walls One,0.0,0,True
7284_01,Earth,False,G,1174,P,TRAPPIST-1e,17.0,False,Rayle Walterson,770.0,1,False
7285_01,Earth,True,G,1185,S,PSO J318.5-22,36.0,False,Francy Gainney,0.0,0,True
7289_01,Europa,False,A,78,P,55 Cancri e,52.0,False,Naschab Purellliss,2389.0,1,True
7290_01,Europa,True,D,227,P,55 Cancri e,32.0,False,Cheleon Bruthydre,0.0,0,True
7290_02,Europa,True,D,227,P,55 Cancri e,35.0,False,,0.0,0,True
7290_03,Europa,True,D,227,P,55 Cancri e,,False,Atrino Bruthydre,0.0,0,True
7290_04,Europa,False,D,227,P,TRAPPIST-1e,36.0,False,Altara Bruthydre,4165.0,1,False
7290_05,Europa,False,D,227,P,TRAPPIST-1e,36.0,False,Suhaino Bruthydre,5047.0,1,False
7292_01,Mars,False,D,220,S,55 Cancri e,21.0,False,Single Panad,379.0,1,False
7296_01,Mars,False,D,228,P,TRAPPIST-1e,33.0,False,Pon Blane,1182.0,1,False
7297_01,Earth,False,G,1188,S,TRAPPIST-1e,40.0,False,,907.0,1,False
7298_01,Earth,,F,1510,P,TRAPPIST-1e,24.0,False,Blanda Blangibson,692.0,1,True
7300_01,Earth,False,G,1189,S,TRAPPIST-1e,35.0,False,Joana Emenez,885.0,1,True
7301_01,Mars,True,F,1511,P,TRAPPIST-1e,29.0,False,Fres Facke,0.0,0,True
7302_01,Mars,False,E,486,S,TRAPPIST-1e,33.0,False,Rish Fle,1013.0,1,False
7303_01,Earth,False,E,487,S,TRAPPIST-1e,51.0,False,Lonnez Adavisons,982.0,1,False
7304_01,Mars,True,F,1512,P,TRAPPIST-1e,10.0,,Jet Sinda,0.0,0,True
7305_01,Earth,True,G,1190,S,TRAPPIST-1e,41.0,False,Kaye Strongers,0.0,0,True
7306_01,Earth,False,E,471,P,55 Cancri e,26.0,False,Toniel Stroyledgez,719.0,1,True
7307_01,Earth,False,F,1405,S,TRAPPIST-1e,39.0,False,Velyne Hubbarton,799.0,1,False
7309_01,Mars,False,F,1513,P,TRAPPIST-1e,14.0,False,Bases Kinad,1040.0,1,False
7310_01,Mars,,D,229,P,TRAPPIST-1e,28.0,False,Toale Bette,1182.0,1,False
7311_01,Earth,False,F,1514,P,TRAPPIST-1e,18.0,False,Winia Gordanieves,949.0,1,False
7313_01,Mars,False,D,231,P,TRAPPIST-1e,41.0,False,Conth Kashe,3173.0,1,False
7314_01,Europa,,C,237,P,,33.0,False,Aldun Venticable,0.0,0,True
7320_01,Earth,False,F,1517,P,TRAPPIST-1e,26.0,False,Tracia Fuentryoung,1040.0,1,False
7321_01,Mars,True,F,1518,P,TRAPPIST-1e,31.0,False,Otlios Kra,0.0,0,True
7322_01,Earth,False,F,1408,S,TRAPPIST-1e,63.0,,Tera Gardsondez,2451.0,1,False
7323_01,Earth,False,F,1409,S,TRAPPIST-1e,30.0,False,Terina Mcinton,970.0,1,False
7324_01,Europa,False,C,238,P,TRAPPIST-1e,27.0,False,Wezna Clugnobse,3221.0,1,True
7326_01,Earth,False,F,1519,P,TRAPPIST-1e,47.0,False,France Barbes,2993.0,1,False
7327_01,Mars,False,F,1520,P,TRAPPIST-1e,37.0,False,Bler Brity,2000.0,1,True
7328_01,Earth,False,F,1410,S,TRAPPIST-1e,14.0,False,Agnesa Cainghannon,1572.0,1,False
7330_01,,False,C,268,S,TRAPPIST-1e,27.0,False,Nunkino Rimplighty,3160.0,1,False
7331_01,Mars,False,D,232,P,TRAPPIST-1e,61.0,False,Mureah Nacke,1719.0,1,False
7332_01,Earth,False,E,488,S,TRAPPIST-1e,39.0,False,Violan Holliams,791.0,1,False
7334_01,Earth,False,E,490,S,TRAPPIST-1e,22.0,False,Essara Schwardson,788.0,1,False
7336_01,,False,F,1411,S,TRAPPIST-1e,30.0,False,Dianie Lambles,970.0,1,False
7336_02,,False,F,1411,S,TRAPPIST-1e,26.0,False,Tanley Leodger,902.0,1,False
7337_01,Europa,False,A,89,S,TRAPPIST-1e,25.0,False,Ranons Folkshbox,5979.0,1,False
7338_01,Mars,False,D,233,P,TRAPPIST-1e,42.0,False,Jumars Colte,2704.0,1,False
7339_01,Europa,False,E,474,P,,33.0,False,Ainkard Fanseld,18166.0,1,False
7340_01,Europa,False,E,475,P,TRAPPIST-1e,60.0,False,Giedion Blanspe,2758.0,1,False
7341_01,Earth,True,G,1191,S,55 Cancri e,16.0,False,Brene Horners,0.0,0,True
7342_01,Earth,False,G,1178,P,TRAPPIST-1e,50.0,False,Stevey Haynard,744.0,1,True
7343_01,Earth,False,F,1412,S,TRAPPIST-1e,22.0,False,Tyle Mcbriddley,701.0,1,False
7344_01,Earth,False,F,1413,S,PSO J318.5-22,15.0,False,Ianya Powery,961.0,1,False
7346_01,Mars,False,E,476,P,TRAPPIST-1e,27.0,False,Wales Blan,0.0,0,False
7347_01,Earth,False,G,1179,P,55 Cancri e,58.0,False,Neilda Bardsey,676.0,1,False
7350_01,Earth,True,G,1192,S,TRAPPIST-1e,48.0,False,Stene Strongers,0.0,0,True
7351_01,Europa,True,D,221,S,55 Cancri e,36.0,False,Sularon Loring,0.0,0,True
7353_01,Europa,False,C,269,S,TRAPPIST-1e,60.0,False,Gorabba Openduave,8903.0,1,False
7353_02,Europa,True,C,269,S,TRAPPIST-1e,46.0,False,Sularon Openduave,0.0,0,True
7353_03,Europa,False,,,,TRAPPIST-1e,58.0,False,Auvam Openduave,4093.0,1,True
7356_01,Earth,True,G,1181,P,TRAPPIST-1e,40.0,False,Eline Merkins,0.0,0,False
7356_02,Earth,True,G,1181,P,TRAPPIST-1e,3.0,False,Herry Merkins,0.0,0,True
7358_01,Earth,False,F,1522,P,55 Cancri e,23.0,False,Len Mirez,700.0,1,False
7359_01,Earth,False,E,492,S,PSO J318.5-22,21.0,False,Ellana Jenson,644.0,1,True
7360_01,Earth,True,G,1194,S,55 Cancri e,29.0,False,Chery Joycerton,0.0,0,True
7361_01,Europa,True,C,239,P,55 Cancri e,23.0,,Gieba Rodwative,0.0,0,True
7361_02,Europa,True,C,239,P,55 Cancri e,41.0,False,Genubih Rodwative,0.0,0,True
7365_01,Earth,False,G,1183,P,TRAPPIST-1e,20.0,False,Ivanna Wilderssen,818.0,1,False
7366_01,Earth,False,G,1184,P,TRAPPIST-1e,24.0,False,Garion Ayalazquez,889.0,1,False
7367_01,Mars,False,D,234,P,TRAPPIST-1e,21.0,False,Lidex Letty,2718.0,1,False
7367_02,Mars,False,F,1523,P,TRAPPIST-1e,55.0,False,Melios Letty,1288.0,1,False
7370_01,Earth,False,F,1525,P,TRAPPIST-1e,21.0,False,Frandy Cartiz,558.0,1,False
7371_01,Earth,True,G,1185,P,55 Cancri e,42.0,False,Dandra Reyersendry,0.0,0,True
7372_01,Earth,False,F,1526,P,TRAPPIST-1e,40.0,False,Leria Gallandez,2991.0,1,False
7374_01,Mars,True,F,1527,P,TRAPPIST-1e,30.0,False,Apple Cre,0.0,0,True
7376_01,Europa,True,E,477,P,TRAPPIST-1e,26.0,False,Neutrin Mirinanty,0.0,0,True
7377_01,Earth,True,G,1186,P,PSO J318.5-22,43.0,False,Estine Steelerettt,0.0,0,False
7379_01,Earth,False,F,1416,S,TRAPPIST-1e,20.0,False,Annard Bryants,1549.0,1,False
